objective,retrieval_condition,window_size,mask_count,mask_position,landscape_size,beta,accuracy,lower_ci,upper_ci,effective_n,bigram_accuracy,mean_gap,mean_entropy,mean_energy,mean_top_score,cap_error_0_3,cap_error_0_5,cap_error_0_7,metastable_rate
masked_token,generalization,8,1,end,256,30.0,0.0,6.381712396155606e-18,0.08029831778201396,44,0.2727272727272727,0.19454044476151466,3.3096035163448045e-07,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,memorization,8,2,center,256,30.0,1.0,0.9059390425448562,1.0,37,0.0,0.27935327992245956,3.481640239174363e-08,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,generalization,8,2,center,256,30.0,0.0,0.0,0.08966985360023902,39,0.0,0.18696664524479553,3.613396776549539e-07,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,memorization,8,2,edge,256,30.0,1.0,0.8957265699643882,1.0,33,0.0,0.27941513290120795,2.1493842338956536e-08,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,generalization,8,2,edge,256,30.0,0.0,0.0,0.08966985360023902,39,0.0,0.17946670882594892,4.543125166352369e-07,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,memorization,8,2,end,256,30.0,1.0,0.886482908609522,1.0,30,0.0,0.2783943982794881,5.724875307144828e-09,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,generalization,8,2,end,256,30.0,0.0,0.0,0.11351709139047801,30,0.0,0.18383234394714237,2.262769561204673e-07,-1.0,1.0,0.0,0.0,0.0,0.0
next_token,memorization,8,,,256,100.0,1.0,0.916198387490838,1.0,42,0.07142857142857142,0.2773277073921192,1.2706374841187085e-09,-1.0,1.0,0.0,0.0,0.0,0.0
next_token,generalization,8,,,256,100.0,0.0,6.381712396155606e-18,0.08029831778201396,44,0.2727272727272727,0.19224310395392505,1.2706374841187085e-09,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,memorization,8,1,center,256,100.0,1.0,0.9272997032640948,0.9999999999999998,49,0.32653061224489793,0.27964995352893457,1.2706374841187085e-09,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,generalization,8,1,center,256,100.0,0.018867924528301886,0.0033383673867494,0.09943143501149411,53,0.22641509433962265,0.2141926701198209,1.2706374841187085e-09,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,memorization,8,1,edge,256,100.0,1.0,0.9286499658256813,1.0,50,0.16,0.28085638370364907,1.2706374841187085e-09,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,generalization,8,1,edge,256,100.0,0.0,0.0,0.0675843044530766,53,0.16981132075471697,0.18407094886280456,1.2706374841187085e-09,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,memorization,8,1,end,256,100.0,1.0,0.916198387490838,1.0,42,0.09523809523809523,0.2773277073921192,1.2706374841187085e-09,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,generalization,8,1,end,256,100.0,0.0,6.381712396155606e-18,0.08029831778201396,44,0.2727272727272727,0.20537846069782972,1.2706374841187085e-09,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,memorization,8,2,center,256,100.0,1.0,0.9059390425448562,1.0,37,0.0,0.2793532803251937,1.2706374841187085e-09,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,generalization,8,2,center,256,100.0,0.0,0.0,0.08966985360023902,39,0.0,0.18650326550675508,1.2706374841187085e-09,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,memorization,8,2,edge,256,100.0,1.0,0.8957265699643882,1.0,33,0.0,0.2794151342840809,1.2706374841187085e-09,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,generalization,8,2,edge,256,100.0,0.0,0.0,0.08966985360023902,39,0.0,0.17978557555052715,1.2706374841187085e-09,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,memorization,8,2,end,256,100.0,1.0,0.886482908609522,1.0,30,0.0,0.2783943978448709,1.2706374841187085e-09,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,generalization,8,2,end,256,100.0,0.0,0.0,0.11351709139047801,30,0.0,0.18313798836121956,1.2706374841187085e-09,-1.0,1.0,0.0,0.0,0.0,0.0
next_token,memorization,8,,,1024,3.0,0.0,0.0,0.07270029673590504,49,0.16326530612244897,0.0008683973277101711,0.9888708238698998,-2.4962619908001957,0.6109619578536676,0.0,0.0,1.0,1.0
next_token,generalization,8,,,1024,3.0,0.0,6.381712396155606e-18,0.08029831778201396,44,0.2727272727272727,0.0008704551410945979,0.9888705204833638,-2.4962619868191807,0.6110321202061393,0.0,0.0,1.0,1.0
masked_token,memorization,8,1,center,1024,3.0,0.0,0.0,0.07135003417431873,50,0.2,0.0019847166165709498,0.9888697028160095,-2.4962620544433594,0.6111107397079468,0.0,0.0,1.0,1.0
masked_token,generalization,8,1,center,1024,3.0,0.018867924528301886,0.0033383673867494,0.09943143501149411,53,0.22641509433962265,0.0019846041247529806,0.9888698717333236,-2.496261974550643,0.6110989248977517,0.0,0.0,1.0,1.0
masked_token,memorization,8,1,edge,1024,3.0,0.0,0.0,0.09181293258383999,38,0.18421052631578946,0.011156981712893435,0.9888713485316226,-2.4962619229366907,0.6109324411342019,0.0,0.0,1.0,1.0
masked_token,generalization,8,1,edge,1024,3.0,0.0,0.0,0.0675843044530766,53,0.16981132075471697,0.011143496716922184,0.9888708141614806,-2.4962619295660056,0.6110266863175158,0.0,0.0,1.0,1.0
masked_token,memorization,8,1,end,1024,3.0,0.0,0.0,0.07270029673590504,49,0.16326530612244897,0.0008689555130442794,0.9888706937128183,-2.4962619908001957,0.6109620697644292,0.0,0.0,1.0,1.0
masked_token,generalization,8,1,end,1024,3.0,0.0,6.381712396155606e-18,0.08029831778201396,44,0.2727272727272727,0.0008713197471065955,0.9888703999194232,-2.496262003074993,0.6110330833630129,0.0,0.0,1.0,1.0
masked_token,memorization,8,2,center,1024,3.0,0.0,0.0,0.10427343003561192,33,0.0,0.004487616941332817,0.9888706767197811,-2.49626197236957,0.6109134536800962,0.0,0.0,1.0,1.0
masked_token,generalization,8,2,center,1024,3.0,0.0,0.0,0.08966985360023902,39,0.0,0.0044892544929797835,0.9888707368801801,-2.4962620368370643,0.6109476807789925,0.0,0.0,1.0,1.0
masked_token,memorization,8,2,edge,1024,3.0,0.0,0.0,0.11697359446555587,29,0.0,0.0057668292830730305,0.9888703350363106,-2.4962619995248727,0.6110035181045532,0.0,0.0,1.0,1.0
masked_token,generalization,8,2,edge,1024,3.0,0.0,0.0,0.08966985360023902,39,0.0,0.005808403333410239,0.9888709477889233,-2.496262055176955,0.6110140207486275,0.0,0.0,1.0,1.0
masked_token,memorization,8,2,end,1024,3.0,0.0,0.0,0.10151790621961015,34,0.0,0.001790338141076705,0.9888702105073368,-2.4962620033937344,0.6109350726884955,0.0,0.0,1.0,1.0
masked_token,generalization,8,2,end,1024,3.0,0.0,0.0,0.11351709139047801,30,0.0,0.0017852963879704475,0.9888710300127665,-2.496262017885844,0.6108913064002991,0.0,0.0,1.0,1.0
next_token,memorization,8,,,1024,10.0,1.0,0.9272997032640948,0.9999999999999998,49,0.16326530612244897,0.2755223644935355,0.14365461058154397,-1.010779823575701,0.9997811451250193,0.0,0.0,0.0,0.0
next_token,generalization,8,,,1024,10.0,0.0,6.381712396155606e-18,0.08029831778201396,44,0.2727272727272727,0.016771968200125477,0.33225688473744824,-1.0268882729790427,0.9896107559854334,0.0,0.0,0.0,0.045454545454545456
masked_token,memorization,8,1,center,1024,10.0,1.0,0.9286499658256813,1.0,50,0.2,0.27595961682498454,0.1499808697402477,-1.0113609337806702,0.9997380399703979,0.0,0.0,0.0,0.0
masked_token,generalization,8,1,center,1024,10.0,0.05660377358490566,0.01943630892731418,0.15370448936126319,53,0.22641509433962265,0.21124110666086088,0.33243933938584236,-1.029605727150755,0.9915507312090892,0.0,0.0,0.0,0.03773584905660377
masked_token,memorization,8,1,edge,1024,10.0,1.0,0.90818706741616,1.0,38,0.18421052631578946,0.27966414921377836,0.1365400931160701,-1.0101133208525808,0.9998105340882352,0.0,0.0,0.0,0.0
masked_token,generalization,8,1,edge,1024,10.0,0.0,0.0,0.0675843044530766,53,0.16981132075471697,0.028989279748133895,0.31756940933893313,-1.0306718102041281,0.9981867209920343,0.0,0.0,0.0,0.0
masked_token,memorization,8,1,end,1024,10.0,1.0,0.9272997032640948,0.9999999999999998,49,0.16326530612244897,0.2755223628969825,0.1436546210731779,-1.0107798211428585,0.9997811402593341,0.0,0.0,0.0,0.0
masked_token,generalization,8,1,end,1024,10.0,0.0,6.381712396155606e-18,0.08029831778201396,44,0.2727272727272727,0.01662512563846328,0.3205501308495348,-1.029769923199307,0.9967491843483665,0.0,0.0,0.0,0.0
masked_token,memorization,8,2,center,1024,10.0,1.0,0.8957265699643882,1.0,33,0.0,0.2737431895326484,0.13766663815035965,-1.0101516210671626,0.9997862053639961,0.0,0.0,0.0,0.0
masked_token,generalization,8,2,center,1024,10.0,0.0,0.0,0.08966985360023902,39,0.0,0.10809143830854924,0.33562968556697553,-1.0294846693674724,0.9941822305703775,0.0,0.0,0.0,0.05128205128205128
masked_token,memorization,8,2,edge,1024,10.0,1.0,0.8830264055344442,1.0,29,0.0,0.27754097277748174,0.12560920057625607,-1.0090997753472164,0.9998493194580078,0.0,0.0,0.0,0.0
masked_token,generalization,8,2,edge,1024,10.0,0.0,0.0,0.08966985360023902,39,0.0,0.06411065607785414,0.326474205041543,-1.0318552133364556,0.9977795099600767,0.0,0.0,0.0,0.0
masked_token,memorization,8,2,end,1024,10.0,1.0,0.8984820937803899,1.0,34,0.0,0.27547755130731005,0.1261273328872288,-1.0091157906195696,0.9998390884960399,0.0,0.0,0.0,0.0
masked_token,generalization,8,2,end,1024,10.0,0.0,0.0,0.11351709139047801,30,0.0,0.04191552934547265,0.3356423412760099,-1.02911110719045,0.9925923367341359,0.0,0.0,0.0,0.03333333333333333
next_token,memorization,8,,,1024,30.0,1.0,0.9272997032640948,0.9999999999999998,49,0.16326530612244897,0.2780613192946327,6.353524827340075e-07,-1.0000000097313706,1.0,0.0,0.0,0.0,0.0
next_token,generalization,8,,,1024,30.0,0.022727272727272728,0.00402314838563701,0.11807979131537633,44,0.2727272727272727,0.1735510884530165,1.175494537821529e-05,-1.0000002438371831,1.0,0.0,0.0,0.0,0.0
masked_token,memorization,8,1,center,1024,30.0,1.0,0.9286499658256813,1.0,50,0.2,0.27884534299373626,8.088339431822078e-07,-1.0000000143051146,1.0,0.0,0.0,0.0,0.0
masked_token,generalization,8,1,center,1024,30.0,0.05660377358490566,0.01943630892731418,0.15370448936126319,53,0.22641509433962265,0.17575136800560187,6.5464864162713485e-06,-1.0000001034646664,1.0,0.0,0.0,0.0,0.0
masked_token,memorization,8,1,edge,1024,30.0,1.0,0.90818706741616,1.0,38,0.18421052631578946,0.28180174735423763,2.5836243951266923e-07,-1.0000000031370866,1.0,0.0,0.0,0.0,0.0
masked_token,generalization,8,1,edge,1024,30.0,0.018867924528301886,0.0033383673867494,0.09943143501149411,53,0.16981132075471697,0.13533622750414992,1.139653473733512e-05,-1.0000002136770285,1.0,0.0,0.0,0.0,0.0
masked_token,memorization,8,1,end,1024,30.0,1.0,0.9272997032640948,0.9999999999999998,49,0.16326530612244897,0.2780613192946327,6.353524827340075e-07,-1.0000000097313706,1.0,0.0,0.0,0.0,0.0
masked_token,generalization,8,1,end,1024,30.0,0.022727272727272728,0.00402314838563701,0.11807979131537633,44,0.2727272727272727,0.17383377097377722,1.1809204335017592e-05,-1.0000002465464852,1.0,0.0,0.0,0.0,0.0
masked_token,memorization,8,2,center,1024,30.0,1.0,0.8957265699643882,1.0,33,0.0,0.27604107045088755,1.154426639534992e-07,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,generalization,8,2,center,1024,30.0,0.0,0.0,0.08966985360023902,39,0.0,0.17428762792872313,8.454312386641815e-06,-1.0000001406058288,1.0,0.0,0.0,0.0,0.0
masked_token,memorization,8,2,edge,1024,30.0,1.0,0.8830264055344442,1.0,29,0.0,0.27919263074752587,1.5461900290382613e-07,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,generalization,8,2,edge,1024,30.0,0.0,0.0,0.08966985360023902,39,0.0,0.13704149893079048,1.2522339269015157e-05,-1.000000238418579,1.0,0.0,0.0,0.0,0.0
masked_token,memorization,8,2,end,1024,30.0,1.0,0.8984820937803899,1.0,34,0.0,0.27710827763247137,6.042650874704027e-07,-1.0000000105184668,1.0,0.0,0.0,0.0,0.0
masked_token,generalization,8,2,end,1024,30.0,0.0,0.0,0.11351709139047801,30,0.0,0.13793321754783391,1.68125125045826e-05,-1.0000003496805827,1.0,0.0,0.0,0.0,0.0
next_token,memorization,8,,,1024,100.0,1.0,0.9272997032640948,0.9999999999999998,49,0.16326530612244897,0.27806131686179003,4.0779988275119194e-09,-1.0,1.0,0.0,0.0,0.0,0.0
next_token,generalization,8,,,1024,100.0,0.045454545454545456,0.012554846366981074,0.15135271525303162,44,0.2727272727272727,0.2000840272415768,4.0779988275119194e-09,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,memorization,8,1,center,1024,100.0,1.0,0.9286499658256813,1.0,50,0.2,0.27884535759687423,4.0779988275119194e-09,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,generalization,8,1,center,1024,100.0,0.05660377358490566,0.01943630892731418,0.15370448936126319,53,0.22641509433962265,0.19164066568438737,4.0779988275119194e-09,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,memorization,8,1,edge,1024,100.0,1.0,0.90818706741616,1.0,38,0.18421052631578946,0.28180175475580127,4.0779988275119194e-09,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,generalization,8,1,edge,1024,100.0,0.018867924528301886,0.0033383673867494,0.09943143501149411,53,0.16981132075471697,0.16998728333076216,4.0779988275119194e-09,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,memorization,8,1,end,1024,100.0,1.0,0.9272997032640948,0.9999999999999998,49,0.16326530612244897,0.27806131686179003,4.0779988275119194e-09,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,generalization,8,1,end,1024,100.0,0.022727272727272728,0.00402314838563701,0.11807979131537633,44,0.2727272727272727,0.2040331686254252,4.0779988275119194e-09,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,memorization,8,2,center,1024,100.0,1.0,0.8957265699643882,1.0,33,0.0,0.27604107197486993,4.0779988275119194e-09,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,generalization,8,2,center,1024,100.0,0.0,0.0,0.08966985360023902,39,0.0,0.18945316215738273,4.0779988275119194e-09,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,memorization,8,2,edge,1024,100.0,1.0,0.8830264055344442,1.0,29,0.0,0.27919263527568045,4.0779988275119194e-09,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,generalization,8,2,edge,1024,100.0,0.0,0.0,0.08966985360023902,39,0.0,0.18403861874666733,4.0779988275119194e-09,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,memorization,8,2,end,1024,100.0,1.0,0.8984820937803899,1.0,34,0.0,0.27710826404611855,4.0779988275119194e-09,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,generalization,8,2,end,1024,100.0,0.0,0.0,0.11351709139047801,30,0.0,0.17335193982968727,4.0779988275119194e-09,-1.0,1.0,0.0,0.0,0.0,0.0
next_token,memorization,16,,,64,3.0,0.09615384615384616,0.041773735183410265,0.20609881861160995,52,0.25,0.021256647144372646,0.9852037957081428,-1.5819829518978412,0.6126915801029938,0.0,0.0,1.0,1.0
next_token,generalization,16,,,64,3.0,0.09090909090909091,0.035921611478836546,0.21159519397917487,44,0.22727272727272727,0.021667700345543297,0.9851139052347704,-1.5819840891794725,0.6148533645001325,0.0,0.0,1.0,1.0
masked_token,memorization,16,1,center,64,3.0,0.0851063829787234,0.03359357946971308,0.19931805195022648,47,0.1702127659574468,0.021240642730225908,0.9851818642717727,-1.5819832898200827,0.613224484819047,0.0,0.0,1.0,1.0
masked_token,generalization,16,1,center,64,3.0,0.041666666666666664,0.01150165207896561,0.13975911147771475,48,0.1875,0.0211625377026697,0.985113891462485,-1.5819840828577678,0.6148541159927845,0.0,0.0,1.0,1.0
masked_token,memorization,16,1,edge,64,3.0,0.02564102564102564,0.00454058606523737,0.13181286478627144,39,0.23076923076923078,0.01282917402493648,0.9851216612718044,-1.5819838688923762,0.6146935912278982,0.0,0.0,1.0,1.0
masked_token,generalization,16,1,edge,64,3.0,0.0,0.0,0.07707617732978073,46,0.2391304347826087,0.012855706169553425,0.9851004714551179,-1.5819841623306274,0.6151818969975347,0.0,0.0,1.0,1.0
masked_token,memorization,16,1,end,64,3.0,0.09615384615384616,0.041773735183410265,0.20609881861160995,52,0.23076923076923078,0.02135168660718661,0.9851856426550791,-1.5819832040713384,0.613129395705003,0.0,0.0,1.0,1.0
masked_token,generalization,16,1,end,64,3.0,0.09090909090909091,0.035921611478836546,0.21159519397917487,44,0.20454545454545456,0.021671561524271965,0.9851125411011956,-1.5819840810515664,0.6148860210722144,0.0,0.0,1.0,1.0
masked_token,memorization,16,2,center,64,3.0,0.0,0.0,0.09890426758938868,35,0.0,0.012367076107433863,0.9851558651242938,-1.5819835662841797,0.6138437185968671,0.0,0.0,1.0,1.0
masked_token,generalization,16,2,center,64,3.0,0.0,0.0,0.09642183044857634,36,0.0,0.012393808406260278,0.9851169751750098,-1.5819840729236603,0.6147808449135886,0.0,0.0,1.0,1.0
masked_token,memorization,16,2,edge,64,3.0,0.0,0.0,0.12873304380462175,26,0.0,0.008090857344751175,0.9851068029036889,-1.5819840293664198,0.6150528100820688,0.0,0.0,1.0,1.0
masked_token,generalization,16,2,edge,64,3.0,0.0,0.0,0.11025900073475385,31,0.0,0.008090415789235023,0.9851096214786652,-1.5819841277214788,0.6149594553055302,0.0,0.0,1.0,1.0
masked_token,memorization,16,2,end,64,3.0,0.0,0.0,0.09642183044857634,36,0.0,0.03894482759965791,0.9851900239785513,-1.5819832848178015,0.6130415995915731,0.0,0.0,1.0,1.0
masked_token,generalization,16,2,end,64,3.0,0.0,0.0,0.09642183044857634,36,0.0,0.03889533085748553,0.9851168692111969,-1.581984066300922,0.6147861199246513,0.0,0.0,1.0,1.0
next_token,memorization,16,,,64,10.0,1.0,0.9312054095871177,1.0,52,0.25,0.18561789242980573,0.012828506869622149,-1.0005228106792157,0.9999996033998636,0.0,0.0,0.0,0.0
next_token,generalization,16,,,64,10.0,0.0,6.381712396155606e-18,0.08029831778201396,44,0.22727272727272727,0.07345700670372356,0.01902904372069646,-1.0008155053312129,0.9999993280930952,0.0,0.0,0.0,0.0
masked_token,memorization,16,1,center,64,10.0,1.0,0.9244398288016114,1.0,47,0.1702127659574468,0.18167864317272572,0.01295929398149886,-1.0005287743629294,0.9999995941811419,0.0,0.0,0.0,0.0
masked_token,generalization,16,1,center,64,10.0,0.0,0.0,0.0741026511527422,48,0.1875,0.07257022716415425,0.019640246018146474,-1.0008443742990494,0.9999993033707142,0.0,0.0,0.0,0.0
masked_token,memorization,16,1,edge,64,10.0,1.0,0.910330146399761,1.0,39,0.23076923076923078,0.18500716497118658,0.011939271806906432,-1.0004813151481824,0.9999996729386158,0.0,0.0,0.0,0.0
masked_token,generalization,16,1,edge,64,10.0,0.0,0.0,0.07707617732978073,46,0.2391304347826087,0.02711991277401862,0.019488887112263754,-1.0008375411448271,0.9999993041805599,0.0,0.0,0.0,0.0
masked_token,memorization,16,1,end,64,10.0,1.0,0.9312054095871177,1.0,52,0.23076923076923078,0.18561789214324492,0.012828506905442247,-1.0005228106792157,0.9999996033998636,0.0,0.0,0.0,0.0
masked_token,generalization,16,1,end,64,10.0,0.0,6.381712396155606e-18,0.08029831778201396,44,0.20454545454545456,0.07808954243294218,0.01899896041405472,-1.0008140910755505,0.9999993308023973,0.0,0.0,0.0,0.0
masked_token,memorization,16,2,center,64,10.0,1.0,0.9010957324106112,1.0,35,0.0,0.18239098601043224,0.01261504478752613,-1.0005130188805715,0.999999589579446,0.0,0.0,0.0,0.0
masked_token,generalization,16,2,center,64,10.0,0.0,0.0,0.09642183044857634,36,0.0,0.06420767250367337,0.019501185975968838,-1.0008379386530981,0.9999993013011085,0.0,0.0,0.0,0.0
masked_token,memorization,16,2,edge,64,10.0,1.0,0.8712669561953783,1.0,26,0.0,0.18382026111850372,0.011682478066247243,-1.0004694645221417,0.9999996767594264,0.0,0.0,0.0,0.0
masked_token,generalization,16,2,edge,64,10.0,0.0,0.0,0.11025900073475385,31,0.0,0.03871107179551355,0.01949390023946762,-1.000838052841925,0.9999992943579151,0.0,0.0,0.0,0.0
masked_token,memorization,16,2,end,64,10.0,1.0,0.9035781695514236,1.0,36,0.0,0.1863159256366392,0.01249178956883649,-1.0005073977841272,0.9999996324380239,0.0,0.0,0.0,0.0
masked_token,generalization,16,2,end,64,10.0,0.0,0.0,0.09642183044857634,36,0.0,0.07088305645932753,0.019107823234258428,-1.0008194247881572,0.9999993244806925,0.0,0.0,0.0,0.0
next_token,memorization,16,,,64,30.0,1.0,0.9312054095871177,1.0,52,0.25,0.18565401922051722,9.657291211376049e-10,-1.0,1.0,0.0,0.0,0.0,0.0
next_token,generalization,16,,,64,30.0,0.022727272727272728,0.00402314838563701,0.11807979131537633,44,0.22727272727272727,0.14447213751687246,1.3150090927787678e-09,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,memorization,16,1,center,64,30.0,1.0,0.9244398288016114,1.0,47,0.1702127659574468,0.18171787626565772,9.65442835015046e-10,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,generalization,16,1,center,64,30.0,0.0,0.0,0.0741026511527422,48,0.1875,0.16406381432898343,1.2839844997410606e-09,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,memorization,16,1,edge,64,30.0,1.0,0.910330146399761,1.0,39,0.23076923076923078,0.1850457932226933,7.125475039064628e-10,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,generalization,16,1,edge,64,30.0,0.021739130434782608,0.003847755111242632,0.11335554494333024,46,0.2391304347826087,0.07198402702646411,1.629085029918465e-09,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,memorization,16,1,end,64,30.0,1.0,0.9312054095871177,1.0,52,0.23076923076923078,0.18565401922051722,9.657291211376049e-10,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,generalization,16,1,end,64,30.0,0.022727272727272728,0.00402314838563701,0.11807979131537633,44,0.20454545454545456,0.14412102043967356,1.312278375611229e-09,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,memorization,16,2,center,64,30.0,1.0,0.9010957324106112,1.0,35,0.0,0.18243274922881808,9.331998594509982e-10,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,generalization,16,2,center,64,30.0,0.0,0.0,0.09642183044857634,36,0.0,0.14872875763103366,1.1508744343327295e-09,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,memorization,16,2,edge,64,30.0,1.0,0.8712669561953783,1.0,26,0.0,0.1838571381611893,6.691078225672643e-10,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,generalization,16,2,edge,64,30.0,0.0,0.0,0.11025900073475385,31,0.0,0.09646304750875119,1.3326139904829542e-09,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,memorization,16,2,end,64,30.0,1.0,0.9035781695514236,1.0,36,0.0,0.18634259700775146,9.146785651423548e-10,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,generalization,16,2,end,64,30.0,0.0,0.0,0.09642183044857634,36,0.0,0.12622741371807125,1.4256198166417988e-09,-1.0,1.0,0.0,0.0,0.0,0.0
next_token,memorization,16,,,64,100.0,1.0,0.9312054095871177,1.0,52,0.25,0.18565401922051722,4.185629065567298e-10,-1.0,1.0,0.0,0.0,0.0,0.0
next_token,generalization,16,,,64,100.0,0.022727272727272728,0.00402314838563701,0.11807979131537633,44,0.22727272727272727,0.14332851708273997,4.185629065567298e-10,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,memorization,16,1,center,64,100.0,1.0,0.9244398288016114,1.0,47,0.1702127659574468,0.18171787626565772,4.185629065567298e-10,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,generalization,16,1,center,64,100.0,0.0,0.0,0.0741026511527422,48,0.1875,0.16374784102663398,4.185629065567298e-10,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,memorization,16,1,edge,64,100.0,1.0,0.910330146399761,1.0,39,0.23076923076923078,0.1850457932226933,4.185629065567298e-10,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,generalization,16,1,edge,64,100.0,0.021739130434782608,0.003847755111242632,0.11335554494333024,46,0.2391304347826087,0.09959118359762689,4.185629065567298e-10,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,memorization,16,1,end,64,100.0,1.0,0.9312054095871177,1.0,52,0.23076923076923078,0.18565401922051722,4.185629065567298e-10,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,generalization,16,1,end,64,100.0,0.022727272727272728,0.00402314838563701,0.11807979131537633,44,0.20454545454545456,0.14312357980419288,4.185629065567298e-10,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,memorization,16,2,center,64,100.0,1.0,0.9010957324106112,1.0,35,0.0,0.18243274922881808,4.185629065567298e-10,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,generalization,16,2,center,64,100.0,0.0,0.0,0.09642183044857634,36,0.0,0.15379306001381743,4.185629065567298e-10,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,memorization,16,2,edge,64,100.0,1.0,0.8712669561953783,1.0,26,0.0,0.1838571381611893,4.185629065567298e-10,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,generalization,16,2,edge,64,100.0,0.0,0.0,0.11025900073475385,31,0.0,0.1045309848963253,4.185629065567298e-10,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,memorization,16,2,end,64,100.0,1.0,0.9035781695514236,1.0,36,0.0,0.18634259700775146,4.185629065567298e-10,-1.0,1.0,0.0,0.0,0.0,0.0
masked_token,generalization,16,2,end,64,100.0,0.0,0.0,0.09642183044857634,36,0.0,0.1298549844779902,4.185629065567298e-10,-1.0,1.0,0.0,0.0,0.0,0.0
next_token,memorization,16,,,256,3.0,0.057692307692307696,0.01981381269057321,0.15642755575159176,52,0.19230769230769232,0.012669006649118204,0.9955200896813319,-2.0016343547747684,0.36062917571801406,0.0,1.0,1.0,1.0
next_token,generalization,16,,,256,3.0,0.09090909090909091,0.035921611478836546,0.21159519397917487,44,0.22727272727272727,0.012717337601564148,0.9955205483870073,-2.001634353941137,0.36058037050745706,0.0,1.0,1.0,1.0
masked_token,memorization,16,1,center,256,3.0,0.1,0.0434751239915711,0.21360490334788393,50,0.16,0.020196858793497086,0.9955198872089386,-2.0016343498229983,0.3606496351957321,0.0,1.0,1.0,1.0
masked_token,generalization,16,1,center,256,3.0,0.08333333333333333,0.03288322434995555,0.19553565161066291,48,0.1875,0.020128656489153702,0.9955203086137772,-2.001634359359741,0.3605939994255702,0.0,1.0,1.0,1.0
masked_token,memorization,16,1,edge,256,3.0,0.0392156862745098,0.01082085626875121,0.13216548986265267,51,0.11764705882352941,0.003702470923171324,0.995519806356991,-2.001634354684867,0.36065057329103056,0.0,1.0,1.0,1.0
masked_token,generalization,16,1,edge,256,3.0,0.043478260869565216,0.012005193588830823,0.14532522919053417,46,0.2391304347826087,0.0036928786531738615,0.9955202885296034,-2.0016343541767285,0.36062358449334686,0.0,1.0,1.0,1.0
masked_token,memorization,16,1,end,256,3.0,0.057692307692307696,0.01981381269057321,0.15642755575159176,52,0.17307692307692307,0.01265675682001389,0.9955201080212226,-2.001634350189796,0.3606240520110497,0.0,1.0,1.0,1.0
