codebook,objective,retrieval_condition,window_size,mask_count,mask_position,landscape_size,beta,accuracy,lower_ci,upper_ci,bigram_accuracy,mean_gap,mean_entropy,mean_energy,metastable_rate
hebbian,masked_token,generalization,8,1,center,256,10.0,0.05660377358490566,0.01943630892731418,0.15370448936126319,0.22641509433962265,0.061497253141770104,0.38012939016774017,-0.9878084704561053,0.37735849056603776
hebbian,masked_token,generalization,8,1,center,256,30.0,0.018867924528301886,0.0033383673867494,0.09943143501149411,0.22641509433962265,0.08956322818994522,3.3749167178142507e-06,-1.0000000427354057,0.0
hebbian,masked_token,generalization,8,1,end,64,10.0,0.0,6.381712396155606e-18,0.08029831778201396,0.2727272727272727,0.07115109556947243,0.0693434543738311,-1.0037972033023834,0.0
hebbian,masked_token,generalization,8,1,end,64,30.0,0.0,6.381712396155606e-18,0.08029831778201396,0.2727272727272727,0.0801276567984711,8.382454631830879e-07,-1.0000000027093021,0.0
hebbian,masked_token,generalization,8,1,end,256,10.0,0.1590909090909091,0.07926576557718398,0.2936649056378255,0.2727272727272727,0.08486559275876392,0.33481060747395863,-0.995515685189854,0.25
hebbian,masked_token,generalization,8,1,end,256,30.0,0.022727272727272728,0.00402314838563701,0.11807979131537633,0.2727272727272727,0.09673011392376131,2.0472435719201796e-06,-1.0000000216744163,0.0
hebbian,masked_token,memorization,4,1,center,64,10.0,1.0,0.9324156955469233,1.0,0.05660377358490566,0.1927218625567994,0.12520127293636213,-1.007893958181705,0.0
hebbian,masked_token,memorization,4,1,center,64,30.0,1.0,0.9324156955469233,1.0,0.05660377358490566,0.19821923465098976,3.621253750766504e-05,-1.0000004273540568,0.0
hebbian,masked_token,memorization,4,1,center,256,10.0,0.19148936170212766,0.10415815605310119,0.325442800643777,0.23404255319148937,0.0637338839253371,0.6541129239696137,-1.073239524313744,0.8723404255319149
hebbian,masked_token,memorization,4,1,center,256,30.0,0.9787234042553191,0.8888676347566886,0.9962343289895351,0.23404255319148937,0.19590954006986416,0.00047994079602691717,-1.0000111955277464,0.0
hebbian,masked_token,memorization,4,1,end,64,10.0,0.9807692307692307,0.8987925373197556,0.9965972795909344,0.19230769230769232,0.18920989621144074,0.12522180356944984,-1.0079840192428002,0.0
hebbian,masked_token,memorization,4,1,end,64,30.0,0.9807692307692307,0.8987925373197556,0.9965972795909344,0.19230769230769232,0.19685801233236605,8.477998592875808e-05,-1.00000127691489,0.0
hebbian,masked_token,memorization,4,1,end,256,10.0,0.11904761904761904,0.05193726765019085,0.2500068180710754,0.16666666666666666,0.041251111698026456,0.6067586867582231,-1.0759544429324923,0.8571428571428571
hebbian,masked_token,memorization,4,1,end,256,30.0,0.9523809523809523,0.8420986468452026,0.9868427513607937,0.16666666666666666,0.19088132910075642,0.0004971371124320339,-1.000011410032,0.0
hebbian,masked_token,memorization,8,1,center,64,10.0,1.0,0.9244398288016114,1.0,0.3404255319148936,0.1376898856239116,0.06061895469084699,-1.003216969205978,0.0
