label,seed,recall_correct,raw_synergy,settled_synergy_at_mask
reconstruction,1,0,0.310858,0.154708
reconstruction,1,0,0.300066,0.114216
reconstruction,1,0,0.307466,0.155124
reconstruction,1,0,0.292590,0.229419
reconstruction,1,0,0.297357,0.155078
reconstruction,1,0,0.307389,0.226239
reconstruction,1,1,0.316226,0.273960
reconstruction,1,0,0.331304,0.166833
reconstruction,1,0,0.295909,0.226246
reconstruction,1,0,0.294548,0.229073
reconstruction,1,0,0.303237,0.165549
reconstruction,1,0,0.297637,0.153813
reconstruction,1,0,0.293803,0.199932
reconstruction,1,0,0.303422,0.168300
reconstruction,1,0,0.303133,0.252576
reconstruction,1,0,0.307965,0.244081
reconstruction,1,0,0.303735,0.142879
reconstruction,1,0,0.301505,0.252586
reconstruction,1,0,0.300617,0.233843
reconstruction,1,0,0.294523,0.157457
reconstruction,1,1,0.289728,0.273931
reconstruction,1,0,0.295720,0.135315
reconstruction,1,0,0.292404,0.210674
reconstruction,1,0,0.287878,0.149519
reconstruction,1,0,0.290819,0.191610
reconstruction,1,0,0.299867,0.252559
reconstruction,1,0,0.302088,0.233813
reconstruction,1,0,0.288175,0.188388
reconstruction,1,0,0.310086,0.252567
reconstruction,1,0,0.295217,0.156163
reconstruction,1,0,0.298571,0.262680
reconstruction,1,0,0.293823,0.136620
reconstruction,1,0,0.298540,0.184562
reconstruction,1,0,0.304725,0.171906
reconstruction,1,0,0.297826,0.165282
reconstruction,1,0,0.289052,0.244065
reconstruction,1,0,0.304239,0.194432
reconstruction,1,0,0.290435,0.171238
reconstruction,1,0,0.296175,0.158846
reconstruction,1,0,0.299895,0.174538
reconstruction,1,0,0.298278,0.210708
reconstruction,1,0,0.291272,0.175800
reconstruction,1,0,0.316332,0.188248
reconstruction,1,0,0.296884,0.192857
reconstruction,1,0,0.300956,0.151084
reconstruction,1,0,0.297940,0.269023
reconstruction,1,0,0.296836,0.244076
reconstruction,1,0,0.295467,0.183635
reconstruction,1,0,0.301267,0.183638
reconstruction,1,0,0.292614,0.148678
reconstruction,1,0,0.293544,0.192987
reconstruction,1,0,0.300580,0.209772
reconstruction,1,0,0.300072,0.269006
reconstruction,1,0,0.308573,0.159146
reconstruction,1,0,0.299577,0.252573
reconstruction,1,0,0.296851,0.151007
reconstruction,1,0,0.294315,0.199719
reconstruction,1,0,0.292388,0.209105
reconstruction,1,0,0.293711,0.168615
reconstruction,1,0,0.289387,0.183160
reconstruction,1,0,0.296294,0.153002
reconstruction,1,0,0.296790,0.180621
reconstruction,1,0,0.302727,0.188387
reconstruction,1,0,0.296011,0.173081
reconstruction,1,0,0.303493,0.252573
reconstruction,1,0,0.285087,0.269020
reconstruction,1,0,0.310344,0.275783
reconstruction,1,0,0.297113,0.193591
reconstruction,1,0,0.299093,0.156065
reconstruction,1,0,0.299007,0.161498
reconstruction,1,0,0.299124,0.176815
reconstruction,1,0,0.292980,0.275784
reconstruction,1,0,0.298863,0.236621
reconstruction,1,0,0.296856,0.275763
reconstruction,1,0,0.287714,0.164251
reconstruction,1,0,0.308853,0.167036
reconstruction,1,0,0.293555,0.172612
reconstruction,1,0,0.295246,0.252575
reconstruction,1,0,0.307180,0.275773
reconstruction,1,0,0.291155,0.158892
reconstruction,1,0,0.296695,0.152403
reconstruction,1,1,0.302468,0.273883
reconstruction,1,0,0.287483,0.140922
reconstruction,1,0,0.289302,0.186998
reconstruction,1,1,0.297022,0.273899
reconstruction,1,1,0.309581,0.273947
reconstruction,1,0,0.301935,0.188568
reconstruction,1,0,0.301590,0.252558
reconstruction,1,0,0.300245,0.223744
reconstruction,1,0,0.289469,0.140106
reconstruction,1,0,0.309812,0.164638
reconstruction,1,0,0.304308,0.262726
reconstruction,1,0,0.299620,0.170748
reconstruction,1,0,0.291451,0.275789
reconstruction,1,0,0.301197,0.170300
reconstruction,1,0,0.306356,0.173681
reconstruction,1,0,0.297850,0.226236
reconstruction,1,0,0.301383,0.153912
reconstruction,1,0,0.297476,0.156205
reconstruction,1,0,0.295808,0.161488
reconstruction,1,0,0.306546,0.220903
reconstruction,1,1,0.286945,0.273911
reconstruction,1,0,0.286491,0.163010
reconstruction,1,0,0.298999,0.144725
reconstruction,1,0,0.291740,0.157107
reconstruction,1,0,0.319611,0.168702
reconstruction,1,0,0.303978,0.178140
reconstruction,1,0,0.300845,0.212861
reconstruction,1,0,0.298292,0.233834
reconstruction,1,1,0.294623,0.273930
reconstruction,1,0,0.300701,0.188119
reconstruction,1,0,0.294923,0.168103
reconstruction,1,0,0.286820,0.199984
reconstruction,1,0,0.293384,0.142212
reconstruction,1,0,0.303830,0.163248
reconstruction,1,0,0.295272,0.233834
reconstruction,1,1,0.302356,0.273922
reconstruction,1,0,0.303219,0.164686
reconstruction,1,0,0.305564,0.175646
reconstruction,1,0,0.294491,0.240861
reconstruction,1,0,0.307430,0.125293
reconstruction,1,0,0.300044,0.157490
reconstruction,1,1,0.287461,0.273950
reconstruction,1,0,0.295781,0.229406
reconstruction,1,1,0.299768,0.273941
reconstruction,1,0,0.293177,0.177818
reconstruction,1,0,0.300301,0.148784
reconstruction,1,0,0.303106,0.199871
reconstruction,1,0,0.303806,0.177129
reconstruction,1,0,0.301710,0.252556
reconstruction,1,0,0.296657,0.165141
reconstruction,1,1,0.297678,0.273899
reconstruction,1,0,0.287366,0.168488
reconstruction,1,0,0.299429,0.151839
reconstruction,1,0,0.292181,0.165432
reconstruction,1,0,0.293265,0.199838
reconstruction,1,0,0.284621,0.193591
reconstruction,1,0,0.291723,0.275708
reconstruction,1,0,0.293847,0.153393
reconstruction,1,0,0.291489,0.152844
reconstruction,1,1,0.305805,0.273934
reconstruction,1,0,0.292565,0.182393
reconstruction,1,0,0.300550,0.170183
reconstruction,1,0,0.290690,0.244061
reconstruction,1,0,0.304048,0.180881
reconstruction,1,1,0.308491,0.273941
reconstruction,1,0,0.314677,0.169130
reconstruction,1,0,0.292967,0.171958
reconstruction,1,0,0.291632,0.244073
reconstruction,1,0,0.286480,0.167030
reconstruction,1,1,0.307259,0.273920
reconstruction,1,0,0.296522,0.183657
reconstruction,1,0,0.300229,0.152652
reconstruction,1,0,0.297753,0.188161
reconstruction,1,0,0.294580,0.165166
reconstruction,1,0,0.300269,0.159562
reconstruction,1,0,0.297198,0.195881
reconstruction,1,0,0.307002,0.275743
reconstruction,1,0,0.292736,0.150947
reconstruction,1,0,0.290121,0.162206
reconstruction,1,0,0.300282,0.185081
reconstruction,1,0,0.310192,0.177657
reconstruction,1,0,0.295645,0.152728
reconstruction,1,0,0.299953,0.164272
reconstruction,1,0,0.296508,0.194534
reconstruction,1,0,0.309732,0.269019
reconstruction,1,0,0.294627,0.159032
reconstruction,1,0,0.295283,0.213847
reconstruction,1,0,0.291481,0.158973
reconstruction,1,0,0.292908,0.213201
reconstruction,1,0,0.294227,0.229455
reconstruction,1,0,0.308273,0.244078
reconstruction,1,0,0.294717,0.236692
reconstruction,1,0,0.288118,0.183621
reconstruction,1,0,0.297431,0.157008
reconstruction,1,0,0.302444,0.236670
reconstruction,1,0,0.296767,0.143634
reconstruction,1,0,0.294799,0.252576
reconstruction,1,0,0.310095,0.188148
reconstruction,1,0,0.285131,0.167548
reconstruction,1,0,0.296350,0.161555
reconstruction,1,0,0.302489,0.167091
reconstruction,1,0,0.293163,0.185589
reconstruction,1,0,0.293643,0.199910
reconstruction,1,0,0.290185,0.173403
reconstruction,1,0,0.304003,0.167993
reconstruction,1,0,0.297195,0.229092
reconstruction,1,1,0.293126,0.273933
reconstruction,1,1,0.292370,0.273960
reconstruction,1,0,0.294604,0.262728
reconstruction,1,0,0.290215,0.147457
reconstruction,1,0,0.296611,0.143445
reconstruction,1,0,0.305077,0.155288
reconstruction,1,0,0.296099,0.262723
reconstruction,1,0,0.298218,0.205356
reconstruction,1,0,0.296127,0.167277
reconstruction,1,0,0.313687,0.252567
reconstruction,1,0,0.316588,0.244063
reconstruction,1,0,0.302776,0.269024
reconstruction,1,0,0.297622,0.269023
reconstruction,1,0,0.297500,0.168135
reconstruction,1,0,0.298890,0.233824
reconstruction,1,0,0.302609,0.202144
reconstruction,1,0,0.301849,0.190624
reconstruction,1,0,0.290282,0.182402
reconstruction,1,0,0.282573,0.159011
reconstruction,1,1,0.299274,0.273941
reconstruction,1,0,0.301186,0.161531
reconstruction,1,0,0.295917,0.252574
reconstruction,1,0,0.297910,0.138875
reconstruction,1,0,0.288180,0.145881
reconstruction,1,0,0.310285,0.139663
reconstruction,1,0,0.298892,0.233859
reconstruction,1,1,0.328430,0.273923
reconstruction,1,0,0.297910,0.162862
reconstruction,1,0,0.293950,0.160567
reconstruction,1,0,0.279492,0.164852
reconstruction,1,0,0.298328,0.177892
reconstruction,1,0,0.312742,0.166428
reconstruction,1,1,0.297837,0.273898
reconstruction,1,0,0.287605,0.244052
reconstruction,1,0,0.299402,0.161779
reconstruction,1,1,0.303282,0.273965
reconstruction,1,0,0.285219,0.244060
reconstruction,1,0,0.293102,0.161397
reconstruction,1,0,0.298247,0.149494
reconstruction,1,0,0.301240,0.144495
reconstruction,1,0,0.295820,0.168554
reconstruction,1,0,0.299326,0.233825
reconstruction,1,0,0.304782,0.233787
reconstruction,1,0,0.291455,0.220108
reconstruction,1,0,0.284260,0.233856
reconstruction,1,0,0.289331,0.213838
reconstruction,1,0,0.287291,0.174083
reconstruction,1,0,0.296704,0.216674
reconstruction,1,0,0.293127,0.173453
reconstruction,1,0,0.300363,0.178405
reconstruction,1,0,0.300886,0.150418
reconstruction,1,0,0.302566,0.163796
reconstruction,1,0,0.292955,0.167675
reconstruction,1,0,0.303668,0.151583
reconstruction,1,0,0.296989,0.162780
reconstruction,1,0,0.300494,0.147549
reconstruction,1,0,0.300490,0.177057
reconstruction,1,0,0.299476,0.275777
reconstruction,2,0,0.295649,0.221326
reconstruction,2,1,0.296066,0.302519
reconstruction,2,0,0.303765,0.247044
reconstruction,2,0,0.297675,0.273495
reconstruction,2,0,0.289553,0.254122
reconstruction,2,0,0.299349,0.246477
reconstruction,2,0,0.297821,0.219424
reconstruction,2,0,0.301734,0.219412
reconstruction,2,0,0.298646,0.292593
reconstruction,2,0,0.294579,0.303026
reconstruction,2,0,0.293075,0.249194
reconstruction,2,0,0.288064,0.240408
reconstruction,2,0,0.293266,0.294704
reconstruction,2,0,0.279120,0.234422
reconstruction,2,0,0.288092,0.242563
reconstruction,2,0,0.290635,0.219419
reconstruction,2,0,0.289976,0.285793
reconstruction,2,0,0.301837,0.242559
reconstruction,2,0,0.297781,0.268857
reconstruction,2,0,0.293607,0.294835
reconstruction,2,0,0.293889,0.264890
reconstruction,2,0,0.280963,0.249824
reconstruction,2,0,0.281342,0.221358
reconstruction,2,0,0.291726,0.228674
reconstruction,2,0,0.300985,0.252806
reconstruction,2,0,0.287960,0.264489
reconstruction,2,0,0.293730,0.248076
reconstruction,2,0,0.290458,0.270785
reconstruction,2,0,0.301460,0.259259
reconstruction,2,0,0.295463,0.221344
reconstruction,2,0,0.297641,0.267797
reconstruction,2,0,0.289430,0.284014
reconstruction,2,0,0.290100,0.228671
reconstruction,2,0,0.291766,0.247004
reconstruction,2,0,0.303055,0.238477
reconstruction,2,0,0.296935,0.313221
reconstruction,2,0,0.302157,0.259936
reconstruction,2,0,0.300447,0.271735
reconstruction,2,0,0.295436,0.222784
reconstruction,2,0,0.294212,0.274820
reconstruction,2,0,0.305047,0.222777
reconstruction,2,0,0.282783,0.276631
reconstruction,2,0,0.292299,0.283720
reconstruction,2,0,0.280582,0.240424
reconstruction,2,0,0.288538,0.242563
reconstruction,2,0,0.300459,0.234420
reconstruction,2,0,0.299256,0.267579
reconstruction,2,0,0.289063,0.261104
reconstruction,2,0,0.293746,0.274119
reconstruction,2,0,0.295675,0.222783
reconstruction,2,0,0.292551,0.219423
reconstruction,2,0,0.276255,0.284789
reconstruction,2,0,0.292787,0.222785
reconstruction,2,0,0.292305,0.234418
reconstruction,2,0,0.336720,0.219415
reconstruction,2,0,0.283446,0.240419
reconstruction,2,0,0.292000,0.242553
reconstruction,2,0,0.288132,0.221330
reconstruction,2,0,0.294676,0.265375
reconstruction,2,0,0.285110,0.259319
reconstruction,2,0,0.288216,0.257506
reconstruction,2,0,0.289371,0.234911
reconstruction,2,0,0.304307,0.234415
reconstruction,2,0,0.295341,0.242560
reconstruction,2,0,0.292884,0.286148
reconstruction,2,0,0.289748,0.219415
reconstruction,2,0,0.290106,0.228665
reconstruction,2,0,0.286470,0.253909
reconstruction,2,0,0.295832,0.262157
reconstruction,2,0,0.281426,0.260567
reconstruction,2,0,0.286980,0.259612
reconstruction,2,0,0.300214,0.260169
reconstruction,2,0,0.302200,0.267818
reconstruction,2,0,0.327095,0.234418
reconstruction,2,0,0.289330,0.255404
reconstruction,2,0,0.286322,0.240417
reconstruction,2,0,0.300355,0.303121
reconstruction,2,0,0.303652,0.222770
reconstruction,2,0,0.299506,0.271765
reconstruction,2,0,0.272469,0.267346
reconstruction,2,0,0.284721,0.251966
reconstruction,2,0,0.331639,0.255990
reconstruction,2,0,0.304253,0.240408
reconstruction,2,0,0.303585,0.284309
reconstruction,2,0,0.293045,0.253980
reconstruction,2,0,0.290521,0.296705
reconstruction,2,0,0.303060,0.253993
reconstruction,2,0,0.296259,0.291846
reconstruction,2,0,0.303048,0.258356
reconstruction,2,0,0.288818,0.272072
reconstruction,2,0,0.297772,0.255232
reconstruction,2,0,0.305778,0.274850
reconstruction,2,0,0.300424,0.219416
reconstruction,2,0,0.298368,0.272257
reconstruction,2,0,0.289537,0.261578
reconstruction,2,0,0.292917,0.255936
reconstruction,2,0,0.297524,0.253694
reconstruction,2,0,0.292616,0.267822
reconstruction,2,0,0.298352,0.277568
reconstruction,2,0,0.304892,0.265926
reconstruction,2,0,0.290007,0.268142
reconstruction,2,0,0.300664,0.257145
reconstruction,2,0,0.287574,0.254869
reconstruction,2,0,0.303723,0.242546
reconstruction,2,0,0.307262,0.274121
reconstruction,2,0,0.314731,0.268670
reconstruction,2,0,0.293343,0.274128
reconstruction,2,0,0.293459,0.229519
reconstruction,2,0,0.297422,0.242564
reconstruction,2,0,0.295215,0.281800
reconstruction,2,0,0.303981,0.260229
reconstruction,2,0,0.299454,0.260179
reconstruction,2,0,0.320725,0.287138
reconstruction,2,0,0.305449,0.242562
reconstruction,2,0,0.294260,0.253988
reconstruction,2,0,0.294026,0.295627
reconstruction,2,0,0.307191,0.274822
reconstruction,2,0,0.295963,0.219416
reconstruction,2,0,0.306558,0.242562
reconstruction,2,0,0.305789,0.267932
reconstruction,2,0,0.299009,0.282515
reconstruction,2,0,0.289549,0.221341
reconstruction,2,0,0.287343,0.242564
reconstruction,2,0,0.313551,0.242564
reconstruction,2,0,0.296106,0.268553
reconstruction,2,0,0.283453,0.267304
reconstruction,2,0,0.311719,0.263598
reconstruction,2,0,0.308020,0.293327
reconstruction,2,0,0.298503,0.242563
reconstruction,2,0,0.308861,0.270976
reconstruction,2,0,0.300001,0.274052
reconstruction,2,0,0.298341,0.282778
reconstruction,2,0,0.288027,0.242573
reconstruction,2,0,0.291464,0.202084
reconstruction,2,0,0.301016,0.240409
reconstruction,2,0,0.289567,0.265077
reconstruction,2,0,0.293954,0.254476
reconstruction,2,0,0.298109,0.274114
reconstruction,2,0,0.300731,0.262491
reconstruction,2,0,0.299124,0.222786
reconstruction,2,0,0.297786,0.274831
reconstruction,2,0,0.280467,0.273479
reconstruction,2,0,0.286021,0.221348
reconstruction,2,0,0.296390,0.256344
reconstruction,2,0,0.297130,0.261796
reconstruction,2,0,0.294550,0.269151
reconstruction,2,0,0.300308,0.301193
reconstruction,2,0,0.311512,0.229519
reconstruction,2,0,0.286428,0.242563
reconstruction,2,0,0.295907,0.229513
reconstruction,2,0,0.291124,0.273849
reconstruction,2,0,0.290279,0.222776
reconstruction,2,0,0.270489,0.228651
reconstruction,2,0,0.296500,0.247366
reconstruction,2,0,0.291190,0.234417
reconstruction,2,0,0.298304,0.287117
reconstruction,2,0,0.309838,0.271788
reconstruction,2,0,0.296236,0.243433
reconstruction,2,0,0.301333,0.273507
reconstruction,2,0,0.298913,0.272020
reconstruction,2,0,0.294821,0.246104
reconstruction,2,0,0.297614,0.248420
reconstruction,2,0,0.294601,0.260894
reconstruction,2,0,0.292830,0.242568
reconstruction,2,0,0.292646,0.260583
reconstruction,2,0,0.302274,0.221343
reconstruction,2,0,0.305496,0.266643
reconstruction,2,0,0.291621,0.222772
reconstruction,2,0,0.307268,0.292596
reconstruction,2,0,0.295230,0.262164
reconstruction,2,0,0.296104,0.267952
reconstruction,2,0,0.296049,0.294884
reconstruction,2,0,0.290339,0.252362
reconstruction,2,0,0.284637,0.268597
reconstruction,2,0,0.294293,0.219414
reconstruction,2,0,0.301821,0.258209
reconstruction,2,0,0.286737,0.281960
reconstruction,2,0,0.292803,0.242464
reconstruction,2,0,0.291088,0.257203
reconstruction,2,0,0.288672,0.219414
reconstruction,2,0,0.294678,0.221335
reconstruction,2,0,0.300911,0.303762
reconstruction,2,0,0.294967,0.221337
reconstruction,2,0,0.293221,0.229080
reconstruction,2,0,0.297815,0.221325
reconstruction,2,0,0.293146,0.242557
reconstruction,2,0,0.293125,0.267354
reconstruction,2,0,0.285650,0.234416
reconstruction,2,0,0.280527,0.270967
reconstruction,2,0,0.294256,0.264408
reconstruction,2,0,0.288877,0.242574
reconstruction,2,0,0.297264,0.242570
reconstruction,2,0,0.313536,0.242577
reconstruction,2,0,0.296874,0.273535
reconstruction,2,0,0.287899,0.266768
reconstruction,2,0,0.297122,0.266953
reconstruction,2,0,0.302134,0.242564
reconstruction,2,0,0.286730,0.257681
reconstruction,2,0,0.294537,0.264953
reconstruction,2,0,0.297606,0.313235
reconstruction,2,0,0.292104,0.287049
reconstruction,2,0,0.304988,0.275783
reconstruction,2,0,0.292800,0.221352
reconstruction,2,0,0.300782,0.274865
reconstruction,2,0,0.289919,0.274129
reconstruction,2,0,0.293131,0.273526
reconstruction,2,0,0.288226,0.240398
reconstruction,2,0,0.304445,0.286061
reconstruction,2,0,0.287217,0.240403
reconstruction,2,0,0.307549,0.219412
reconstruction,2,0,0.291557,0.253416
reconstruction,2,0,0.297792,0.219422
reconstruction,2,0,0.283217,0.242374
reconstruction,2,0,0.286867,0.275936
reconstruction,2,0,0.289021,0.242574
reconstruction,2,0,0.283012,0.269422
reconstruction,2,0,0.277269,0.219411
reconstruction,2,0,0.289887,0.242582
reconstruction,2,0,0.285997,0.274851
reconstruction,2,0,0.293847,0.246715
reconstruction,2,0,0.292071,0.221322
reconstruction,2,0,0.296157,0.266558
reconstruction,2,0,0.295854,0.263404
reconstruction,2,0,0.298253,0.238400
reconstruction,2,0,0.287599,0.242565
reconstruction,2,0,0.281364,0.313152
reconstruction,2,0,0.290653,0.234416
reconstruction,2,0,0.299069,0.266498
reconstruction,2,0,0.304383,0.292616
reconstruction,2,0,0.300086,0.254181
reconstruction,2,0,0.328027,0.270100
reconstruction,2,0,0.289212,0.294866
reconstruction,2,0,0.299559,0.268177
reconstruction,2,0,0.298316,0.242554
reconstruction,2,0,0.290464,0.292553
reconstruction,2,0,0.303577,0.249847
reconstruction,2,0,0.298913,0.242572
reconstruction,2,0,0.273399,0.229238
reconstruction,2,0,0.292798,0.221355
reconstruction,2,0,0.303127,0.275416
reconstruction,2,0,0.285252,0.248405
reconstruction,2,0,0.301298,0.284515
reconstruction,2,0,0.293268,0.292188
reconstruction,2,0,0.300263,0.242548
reconstruction,2,0,0.296681,0.243282
reconstruction,2,0,0.300549,0.279765
reconstruction,2,0,0.297275,0.281941
reconstruction,2,0,0.297456,0.221346
reconstruction,2,0,0.291581,0.242574
reconstruction,2,0,0.294388,0.274848
reconstruction,2,0,0.302328,0.240409
reconstruction,2,0,0.287628,0.222772
reconstruction,2,0,0.297069,0.234420
reconstruction,2,0,0.290855,0.258027
reconstruction,2,0,0.300570,0.268602
reconstruction,2,0,0.300341,0.256962
reconstruction,2,0,0.297218,0.266543
reconstruction,2,0,0.290879,0.221329
reconstruction,2,0,0.292927,0.259236
reconstruction,2,0,0.295797,0.287063
reconstruction,2,0,0.282848,0.296691
reconstruction,2,0,0.296086,0.291855
reconstruction,2,0,0.304333,0.242573
reconstruction,2,0,0.302500,0.278274
reconstruction,2,0,0.294725,0.268172
reconstruction,2,0,0.292541,0.240425
reconstruction,2,0,0.290857,0.242582
reconstruction,2,0,0.293058,0.248384
reconstruction,2,0,0.298785,0.221345
reconstruction,2,0,0.293183,0.221336
reconstruction,2,0,0.282547,0.301491
reconstruction,2,0,0.297984,0.220072
reconstruction,2,0,0.291491,0.235446
reconstruction,2,0,0.296891,0.264751
reconstruction,2,0,0.301269,0.279140
reconstruction,2,0,0.281651,0.266243
reconstruction,2,0,0.286152,0.242558
reconstruction,2,0,0.295693,0.242581
reconstruction,2,0,0.302497,0.278511
reconstruction,2,0,0.288719,0.259517
reconstruction,2,0,0.282966,0.252144
reconstruction,2,0,0.289285,0.255895
reconstruction,2,0,0.293633,0.254901
reconstruction,2,0,0.302281,0.264191
reconstruction,2,0,0.298641,0.264386
reconstruction,2,0,0.295436,0.234416
reconstruction,2,0,0.294130,0.263449
reconstruction,2,0,0.296758,0.222782
reconstruction,2,0,0.303121,0.228666
reconstruction,2,0,0.297033,0.242564
reconstruction,2,0,0.291916,0.272472
reconstruction,2,0,0.297431,0.274730
reconstruction,2,0,0.300736,0.246320
reconstruction,2,0,0.290946,0.272641
reconstruction,2,0,0.296269,0.271790
reconstruction,2,0,0.294802,0.278388
reconstruction,2,0,0.290871,0.290501
reconstruction,2,0,0.290407,0.245339
reconstruction,2,0,0.306045,0.271906
reconstruction,2,0,0.290334,0.291789
reconstruction,2,0,0.308845,0.242558
reconstruction,2,0,0.295967,0.261174
reconstruction,2,0,0.305024,0.271769
reconstruction,2,0,0.302317,0.242548
reconstruction,2,0,0.301442,0.281816
reconstruction,2,0,0.308157,0.260020
reconstruction,2,0,0.301939,0.228660
reconstruction,2,0,0.295340,0.264595
reconstruction,2,0,0.293177,0.250480
reconstruction,2,0,0.300681,0.229517
reconstruction,2,0,0.299863,0.234418
reconstruction,2,0,0.284818,0.271214
reconstruction,2,0,0.295016,0.287919
reconstruction,2,0,0.304553,0.255678
reconstruction,2,0,0.288403,0.264426
reconstruction,2,0,0.298279,0.248416
reconstruction,2,0,0.308265,0.249833
reconstruction,2,0,0.285687,0.296690
reconstruction,2,0,0.293156,0.249805
reconstruction,2,0,0.293550,0.224259
reconstruction,2,0,0.289936,0.222785
reconstruction,2,0,0.301694,0.245266
reconstruction,2,0,0.298936,0.242565
reconstruction,2,0,0.290329,0.271363
reconstruction,2,0,0.282577,0.248392
reconstruction,2,0,0.300897,0.273685
reconstruction,2,0,0.301199,0.275631
reconstruction,2,0,0.290956,0.257690
reconstruction,2,0,0.288128,0.253991
reconstruction,2,0,0.293437,0.228664
reconstruction,2,0,0.289043,0.273518
reconstruction,2,0,0.297679,0.255596
reconstruction,2,0,0.294604,0.294828
reconstruction,2,0,0.289814,0.254388
reconstruction,2,0,0.296172,0.242575
reconstruction,2,0,0.285499,0.257760
reconstruction,2,0,0.299358,0.267814
reconstruction,2,0,0.310102,0.249689
reconstruction,2,0,0.298286,0.278270
reconstruction,2,0,0.296193,0.234415
reconstruction,2,0,0.301362,0.259185
reconstruction,2,0,0.289579,0.249811
reconstruction,2,0,0.321365,0.240742
reconstruction,2,0,0.292061,0.254918
reconstruction,2,0,0.293638,0.277911
reconstruction,2,0,0.295561,0.222780
reconstruction,2,0,0.291186,0.269291
reconstruction,2,0,0.286138,0.313184
reconstruction,2,0,0.324289,0.280545
reconstruction,2,0,0.291927,0.301214
reconstruction,2,0,0.294304,0.291845
reconstruction,2,0,0.307623,0.242587
reconstruction,2,0,0.295955,0.228656
reconstruction,2,0,0.295911,0.286879
reconstruction,2,0,0.282910,0.287145
reconstruction,2,0,0.292569,0.240424
reconstruction,2,0,0.302434,0.259317
reconstruction,2,0,0.291578,0.248403
reconstruction,2,0,0.286798,0.242569
reconstruction,2,0,0.290145,0.269564
reconstruction,2,0,0.293695,0.254454
reconstruction,2,0,0.292593,0.264419
reconstruction,2,0,0.307233,0.222777
reconstruction,2,0,0.285222,0.234417
reconstruction,2,0,0.287872,0.269220
reconstruction,2,0,0.297222,0.265322
reconstruction,2,0,0.287317,0.228648
reconstruction,2,0,0.286553,0.276885
reconstruction,2,0,0.305752,0.277097
reconstruction,3,0,0.294404,0.223326
reconstruction,3,0,0.304234,0.145503
reconstruction,3,0,0.299876,0.192550
reconstruction,3,0,0.295296,0.192063
reconstruction,3,0,0.303977,0.193214
reconstruction,3,0,0.288734,0.199562
reconstruction,3,0,0.295987,0.291672
reconstruction,3,0,0.301012,0.235628
reconstruction,3,0,0.299701,0.173174
reconstruction,3,0,0.295677,0.172924
reconstruction,3,0,0.270016,0.161558
reconstruction,3,0,0.298738,0.222418
reconstruction,3,0,0.299924,0.175717
reconstruction,3,0,0.302109,0.334296
reconstruction,3,0,0.305210,0.094848
reconstruction,3,0,0.306061,0.140503
reconstruction,3,0,0.311730,0.144608
reconstruction,3,0,0.292432,0.189152
reconstruction,3,0,0.298764,0.176885
reconstruction,3,0,0.300838,0.301668
reconstruction,3,0,0.300966,0.225501
reconstruction,3,0,0.302358,0.211293
reconstruction,3,0,0.300346,0.136296
reconstruction,3,1,0.289991,0.316156
reconstruction,3,0,0.302541,0.127485
reconstruction,3,0,0.298474,0.208168
reconstruction,3,0,0.290479,0.258110
reconstruction,3,0,0.304386,0.216549
reconstruction,3,0,0.304798,0.178871
reconstruction,3,0,0.300194,0.280068
reconstruction,3,0,0.299884,0.230374
reconstruction,3,0,0.282091,0.336667
reconstruction,3,0,0.301564,0.331759
reconstruction,3,0,0.301391,0.198829
reconstruction,3,0,0.297095,0.198111
reconstruction,3,0,0.294869,0.334303
reconstruction,3,0,0.291785,0.213009
reconstruction,3,0,0.305138,0.189871
reconstruction,3,0,0.294350,0.332032
reconstruction,3,0,0.297222,0.304936
reconstruction,3,0,0.292601,0.222813
reconstruction,3,0,0.317460,0.227293
reconstruction,3,1,0.303982,0.327780
reconstruction,3,0,0.301434,0.155552
reconstruction,3,0,0.304991,0.328734
reconstruction,3,0,0.300096,0.230006
reconstruction,3,0,0.304202,0.223232
reconstruction,3,0,0.308056,0.329936
reconstruction,3,0,0.310003,0.177066
reconstruction,3,0,0.293013,0.170462
reconstruction,3,0,0.306540,0.336592
reconstruction,3,0,0.310330,0.296512
reconstruction,3,0,0.281594,0.192516
reconstruction,3,0,0.305071,0.195823
reconstruction,3,0,0.300376,0.224349
reconstruction,3,0,0.305461,0.194779
reconstruction,3,0,0.301987,0.299663
reconstruction,3,0,0.295288,0.282675
reconstruction,3,0,0.294750,0.150192
reconstruction,3,0,0.299178,0.193126
reconstruction,3,0,0.302935,0.193923
reconstruction,3,0,0.313827,0.216734
reconstruction,3,0,0.297949,0.334539
reconstruction,3,0,0.308460,0.189913
reconstruction,3,0,0.287000,0.192280
reconstruction,3,1,0.293672,0.310367
reconstruction,3,0,0.296937,0.213466
reconstruction,3,0,0.302686,0.332008
reconstruction,3,0,0.297690,0.167206
reconstruction,3,0,0.301937,0.336858
reconstruction,3,0,0.290238,0.179989
reconstruction,3,0,0.308107,0.250110
reconstruction,3,0,0.293318,0.184058
reconstruction,3,0,0.297122,0.247584
reconstruction,3,0,0.304546,0.193251
reconstruction,3,0,0.280625,0.210672
reconstruction,3,0,0.326497,0.204569
reconstruction,3,0,0.312159,0.163400
reconstruction,3,0,0.304137,0.336461
reconstruction,3,0,0.301073,0.191968
reconstruction,3,0,0.308224,0.233077
reconstruction,3,0,0.295586,0.277433
reconstruction,3,0,0.300172,0.146423
reconstruction,3,0,0.301420,0.186201
