label,seed,target_token,target_bucket,target_rank,settled_synergy_at_mask
reconstruction,17,132,q1_most_frequent,26,0.132660
reconstruction,17,14,q1_most_frequent,15,0.161781
reconstruction,17,162,q1_most_frequent,170,0.090285
reconstruction,17,375,q1_most_frequent,1545,0.056515
reconstruction,17,2,q1_most_frequent,0,0.288093
reconstruction,17,581,q1_most_frequent,904,0.073625
reconstruction,17,164,q1_most_frequent,389,0.089770
reconstruction,17,1188,q1_most_frequent,1894,0.064321
reconstruction,17,2,q1_most_frequent,0,0.287924
reconstruction,17,1500,q1_most_frequent,1143,0.062080
reconstruction,17,16,q1_most_frequent,10,0.205254
reconstruction,17,28,q1_most_frequent,843,0.078775
reconstruction,17,11,q1_most_frequent,5,0.232939
reconstruction,17,12,q1_most_frequent,14,0.167687
reconstruction,17,179,q1_most_frequent,663,0.078009
reconstruction,17,11,q1_most_frequent,5,0.232793
reconstruction,17,2,q1_most_frequent,0,0.288109
reconstruction,17,2,q1_most_frequent,0,0.288136
reconstruction,17,2,q1_most_frequent,0,0.288635
reconstruction,17,21,q1_most_frequent,24,0.146090
reconstruction,17,15,q1_most_frequent,20,0.157929
reconstruction,17,17,q1_most_frequent,16,0.166306
reconstruction,17,88,q1_most_frequent,922,0.073522
reconstruction,17,112,q1_most_frequent,904,0.059962
reconstruction,17,8,q1_most_frequent,7,0.240564
reconstruction,17,63,q1_most_frequent,32,0.120515
reconstruction,17,63,q1_most_frequent,32,0.120212
reconstruction,17,63,q1_most_frequent,32,0.120724
reconstruction,17,27,q1_most_frequent,147,0.091925
reconstruction,17,173,q1_most_frequent,941,0.073927
reconstruction,17,158,q1_most_frequent,285,0.091549
reconstruction,17,82,q1_most_frequent,276,0.087737
reconstruction,17,119,q1_most_frequent,33,0.136247
reconstruction,17,122,q1_most_frequent,1794,0.061265
reconstruction,17,13,q1_most_frequent,12,0.186994
reconstruction,17,793,q1_most_frequent,1946,0.043889
reconstruction,17,18,q1_most_frequent,17,0.170046
reconstruction,17,305,q1_most_frequent,281,0.093752
reconstruction,17,4,q1_most_frequent,3,0.261931
reconstruction,17,99,q1_most_frequent,75,0.108367
reconstruction,17,3,q1_most_frequent,1,0.285806
reconstruction,17,2,q1_most_frequent,0,0.287461
reconstruction,17,3,q1_most_frequent,1,0.285577
reconstruction,17,89,q1_most_frequent,73,0.100553
reconstruction,17,1137,q1_most_frequent,2002,0.038986
reconstruction,17,979,q1_most_frequent,1729,0.062544
reconstruction,17,13,q1_most_frequent,12,0.187230
reconstruction,17,307,q1_most_frequent,655,0.070991
reconstruction,17,14,q1_most_frequent,15,0.162015
reconstruction,17,3,q1_most_frequent,1,0.286553
reconstruction,17,2,q1_most_frequent,0,0.288309
reconstruction,17,24,q1_most_frequent,13,0.170264
reconstruction,17,101,q1_most_frequent,1115,0.072393
reconstruction,17,2,q1_most_frequent,0,0.287900
reconstruction,17,2,q1_most_frequent,0,0.287511
reconstruction,17,29,q1_most_frequent,114,0.094801
reconstruction,17,7,q1_most_frequent,8,0.226704
reconstruction,17,2,q1_most_frequent,0,0.287793
reconstruction,17,95,q1_most_frequent,117,0.089239
reconstruction,17,545,q1_most_frequent,857,0.068543
reconstruction,17,432,q1_most_frequent,867,0.085078
reconstruction,17,339,q1_most_frequent,1727,0.054626
reconstruction,17,339,q1_most_frequent,1727,0.054104
reconstruction,17,2,q1_most_frequent,0,0.287954
reconstruction,17,2,q1_most_frequent,0,0.288268
reconstruction,17,195,q1_most_frequent,182,0.089998
reconstruction,17,5,q1_most_frequent,4,0.244386
reconstruction,17,8,q1_most_frequent,7,0.240802
reconstruction,17,4,q1_most_frequent,3,0.261319
reconstruction,17,5,q1_most_frequent,4,0.244455
reconstruction,17,40,q1_most_frequent,1102,0.062963
reconstruction,17,4,q1_most_frequent,3,0.261576
reconstruction,17,7,q1_most_frequent,8,0.226712
reconstruction,17,12,q1_most_frequent,14,0.167864
reconstruction,17,19,q1_most_frequent,9,0.210758
reconstruction,17,49,q1_most_frequent,21,0.142235
reconstruction,17,683,q1_most_frequent,914,0.066869
reconstruction,17,286,q1_most_frequent,1903,0.058077
reconstruction,17,11,q1_most_frequent,5,0.232943
reconstruction,17,1806,q1_most_frequent,242,0.084018
reconstruction,17,90,q1_most_frequent,1121,0.080922
reconstruction,17,2,q1_most_frequent,0,0.288227
reconstruction,17,865,q1_most_frequent,352,0.075217
reconstruction,17,300,q1_most_frequent,530,0.088151
reconstruction,17,3,q1_most_frequent,1,0.286416
reconstruction,17,1110,q1_most_frequent,130,0.098675
reconstruction,17,2,q1_most_frequent,0,0.288631
reconstruction,17,965,q1_most_frequent,1857,0.063334
reconstruction,17,393,q1_most_frequent,959,0.077571
reconstruction,17,22,q1_most_frequent,34,0.125260
reconstruction,17,103,q1_most_frequent,167,0.083269
reconstruction,17,7,q1_most_frequent,8,0.226906
reconstruction,17,2,q1_most_frequent,0,0.287725
reconstruction,17,695,q1_most_frequent,635,0.079166
reconstruction,17,2,q1_most_frequent,0,0.287563
reconstruction,17,14,q1_most_frequent,15,0.161329
reconstruction,17,345,q1_most_frequent,1948,0.049290
reconstruction,17,1154,q1_most_frequent,1141,0.067759
reconstruction,17,2,q1_most_frequent,0,0.287832
reconstruction,17,852,q1_most_frequent,1225,0.073282
reconstruction,17,2,q1_most_frequent,0,0.287789
reconstruction,17,2,q1_most_frequent,0,0.288149
reconstruction,17,11,q1_most_frequent,5,0.232814
reconstruction,17,710,q1_most_frequent,1468,0.081193
reconstruction,17,1676,q1_most_frequent,855,0.075030
reconstruction,17,2,q1_most_frequent,0,0.287775
reconstruction,17,556,q1_most_frequent,444,0.092425
reconstruction,17,7,q1_most_frequent,8,0.226634
reconstruction,17,1799,q1_most_frequent,1225,0.063754
reconstruction,17,2,q1_most_frequent,0,0.288164
reconstruction,17,51,q1_most_frequent,41,0.117653
reconstruction,17,227,q1_most_frequent,1749,0.058521
reconstruction,17,981,q1_most_frequent,1979,0.054492
reconstruction,17,799,q1_most_frequent,651,0.090241
reconstruction,17,3,q1_most_frequent,1,0.286327
reconstruction,17,201,q1_most_frequent,397,0.099005
reconstruction,17,609,q1_most_frequent,1808,0.059461
reconstruction,17,2,q1_most_frequent,0,0.287767
reconstruction,17,35,q1_most_frequent,99,0.093463
reconstruction,17,2,q1_most_frequent,0,0.287316
reconstruction,17,804,q1_most_frequent,496,0.084998
reconstruction,17,8,q1_most_frequent,7,0.240349
reconstruction,17,5,q1_most_frequent,4,0.244645
reconstruction,17,7,q1_most_frequent,8,0.226790
reconstruction,17,88,q1_most_frequent,923,0.073123
reconstruction,17,1557,q1_most_frequent,1491,0.070902
reconstruction,17,2,q1_most_frequent,0,0.287860
reconstruction,17,6,q1_most_frequent,2,0.269470
reconstruction,17,1867,q1_most_frequent,451,0.087122
reconstruction,17,735,q1_most_frequent,158,0.104937
reconstruction,17,46,q1_most_frequent,441,0.081450
reconstruction,17,2,q1_most_frequent,0,0.287991
reconstruction,17,194,q1_most_frequent,899,0.076976
reconstruction,17,10,q1_most_frequent,11,0.202035
reconstruction,17,141,q1_most_frequent,1395,0.070300
reconstruction,17,417,q1_most_frequent,1766,0.063371
reconstruction,17,7,q1_most_frequent,8,0.226686
reconstruction,17,1223,q1_most_frequent,1446,0.055625
reconstruction,17,38,q1_most_frequent,288,0.090274
reconstruction,17,3,q1_most_frequent,1,0.286339
reconstruction,17,11,q1_most_frequent,5,0.232925
reconstruction,17,732,q1_most_frequent,972,0.078149
reconstruction,17,7,q1_most_frequent,8,0.226652
reconstruction,17,96,q1_most_frequent,164,0.093855
reconstruction,17,1428,q1_most_frequent,510,0.087359
reconstruction,17,36,q1_most_frequent,188,0.100277
reconstruction,17,90,q1_most_frequent,1123,0.080462
reconstruction,17,229,q1_most_frequent,597,0.071794
reconstruction,17,45,q1_most_frequent,82,0.092785
reconstruction,1,5,q1_most_frequent,3,0.269027
reconstruction,1,958,q1_most_frequent,383,0.154848
reconstruction,1,7,q1_most_frequent,8,0.233834
reconstruction,1,663,q1_most_frequent,101,0.165251
reconstruction,1,21,q1_most_frequent,16,0.220113
reconstruction,1,404,q1_most_frequent,336,0.169188
reconstruction,1,15,q1_most_frequent,15,0.210724
reconstruction,1,5,q1_most_frequent,3,0.269027
reconstruction,1,2,q1_most_frequent,0,0.273924
reconstruction,1,8,q1_most_frequent,2,0.262709
reconstruction,1,1504,q1_most_frequent,562,0.180037
reconstruction,1,2,q1_most_frequent,0,0.273950
reconstruction,1,195,q1_most_frequent,293,0.176237
reconstruction,1,6,q1_most_frequent,1,0.275764
reconstruction,1,82,q1_most_frequent,150,0.173063
reconstruction,1,13,q1_most_frequent,6,0.240928
reconstruction,1,140,q1_most_frequent,218,0.177972
reconstruction,1,698,q1_most_frequent,1318,0.152941
reconstruction,1,992,q1_most_frequent,1829,0.139669
reconstruction,1,930,q1_most_frequent,1571,0.166716
reconstruction,1,4,q1_most_frequent,9,0.244061
reconstruction,1,2,q1_most_frequent,0,0.273903
reconstruction,1,7,q1_most_frequent,8,0.233846
reconstruction,1,2,q1_most_frequent,0,0.273911
reconstruction,1,1378,q1_most_frequent,1132,0.162758
reconstruction,1,248,q1_most_frequent,480,0.163211
reconstruction,1,36,q1_most_frequent,55,0.184544
reconstruction,1,107,q1_most_frequent,111,0.166154
reconstruction,1,5,q1_most_frequent,3,0.269013
reconstruction,1,152,q1_most_frequent,87,0.188650
reconstruction,1,101,q1_most_frequent,437,0.169578
reconstruction,1,245,q1_most_frequent,492,0.154843
reconstruction,1,59,q1_most_frequent,208,0.177374
reconstruction,1,17,q1_most_frequent,11,0.223735
reconstruction,1,389,q1_most_frequent,1150,0.159003
reconstruction,1,6,q1_most_frequent,1,0.275778
reconstruction,1,18,q1_most_frequent,13,0.229440
reconstruction,1,324,q1_most_frequent,203,0.170901
reconstruction,1,688,q1_most_frequent,1112,0.158063
reconstruction,1,10,q1_most_frequent,5,0.236644
reconstruction,1,197,q1_most_frequent,555,0.163001
reconstruction,1,2,q1_most_frequent,0,0.273926
reconstruction,1,10,q1_most_frequent,5,0.236660
reconstruction,1,81,q1_most_frequent,65,0.199781
reconstruction,1,21,q1_most_frequent,16,0.220158
reconstruction,1,8,q1_most_frequent,2,0.262677
reconstruction,1,24,q1_most_frequent,18,0.210700
reconstruction,1,3,q1_most_frequent,4,0.252553
reconstruction,1,27,q1_most_frequent,147,0.177091
reconstruction,1,12,q1_most_frequent,21,0.212856
reconstruction,1,5,q1_most_frequent,3,0.269047
reconstruction,1,453,q1_most_frequent,857,0.153086
reconstruction,1,220,q1_most_frequent,855,0.159593
reconstruction,1,235,q1_most_frequent,582,0.169340
reconstruction,1,517,q1_most_frequent,462,0.177661
reconstruction,1,1661,q1_most_frequent,878,0.167039
reconstruction,1,6,q1_most_frequent,1,0.275784
reconstruction,1,467,q1_most_frequent,1580,0.152991
reconstruction,1,3,q1_most_frequent,4,0.252568
reconstruction,1,1781,q1_most_frequent,908,0.167421
reconstruction,1,275,q1_most_frequent,407,0.164609
reconstruction,1,1645,q1_most_frequent,1930,0.151408
reconstruction,1,75,q1_most_frequent,56,0.188132
reconstruction,1,4,q1_most_frequent,9,0.244047
reconstruction,1,358,q1_most_frequent,241,0.178365
reconstruction,1,1920,q1_most_frequent,1590,0.154253
reconstruction,1,2,q1_most_frequent,0,0.273859
reconstruction,1,13,q1_most_frequent,6,0.240864
reconstruction,1,159,q1_most_frequent,488,0.171601
reconstruction,1,208,q1_most_frequent,393,0.168407
reconstruction,1,280,q1_most_frequent,1600,0.153369
reconstruction,1,134,q1_most_frequent,75,0.185397
reconstruction,1,1923,q1_most_frequent,1830,0.144913
reconstruction,1,226,q1_most_frequent,657,0.170989
reconstruction,1,7,q1_most_frequent,8,0.233839
reconstruction,1,134,q1_most_frequent,75,0.185372
reconstruction,1,412,q1_most_frequent,1899,0.142725
reconstruction,1,530,q1_most_frequent,678,0.152899
reconstruction,1,4,q1_most_frequent,9,0.244061
reconstruction,1,346,q1_most_frequent,649,0.172721
reconstruction,1,84,q1_most_frequent,572,0.168728
reconstruction,1,351,q1_most_frequent,68,0.190559
reconstruction,1,8,q1_most_frequent,2,0.262701
reconstruction,1,8,q1_most_frequent,2,0.262707
reconstruction,1,3,q1_most_frequent,4,0.252569
reconstruction,1,7,q1_most_frequent,8,0.233776
reconstruction,1,341,q1_most_frequent,182,0.179625
reconstruction,1,162,q1_most_frequent,257,0.175572
reconstruction,1,56,q1_most_frequent,63,0.185516
reconstruction,1,4,q1_most_frequent,9,0.244075
reconstruction,1,321,q1_most_frequent,388,0.172525
reconstruction,1,2,q1_most_frequent,0,0.273924
reconstruction,1,741,q1_most_frequent,391,0.169568
reconstruction,1,12,q1_most_frequent,21,0.212845
reconstruction,1,171,q1_most_frequent,59,0.193813
reconstruction,1,171,q1_most_frequent,59,0.193852
reconstruction,1,171,q1_most_frequent,59,0.193842
reconstruction,1,552,q1_most_frequent,1643,0.144637
reconstruction,1,2,q1_most_frequent,0,0.273925
reconstruction,1,52,q1_most_frequent,57,0.183630
reconstruction,1,101,q1_most_frequent,437,0.169607
reconstruction,1,411,q1_most_frequent,303,0.166670
reconstruction,1,910,q1_most_frequent,1994,0.130416
reconstruction,1,5,q1_most_frequent,3,0.269011
reconstruction,1,18,q1_most_frequent,13,0.229416
reconstruction,1,2,q1_most_frequent,0,0.273937
reconstruction,1,9,q1_most_frequent,14,0.226279
reconstruction,1,87,q1_most_frequent,37,0.195437
reconstruction,1,1007,q1_most_frequent,795,0.175947
reconstruction,1,2,q1_most_frequent,0,0.273930
reconstruction,1,3,q1_most_frequent,4,0.252575
reconstruction,1,4,q1_most_frequent,9,0.244063
reconstruction,1,1199,q1_most_frequent,1486,0.159217
reconstruction,1,2,q1_most_frequent,0,0.273935
reconstruction,1,898,q1_most_frequent,1001,0.142408
reconstruction,1,189,q1_most_frequent,122,0.185974
reconstruction,1,11,q1_most_frequent,10,0.236722
reconstruction,1,16,q1_most_frequent,12,0.220875
reconstruction,1,188,q1_most_frequent,420,0.168098
reconstruction,1,341,q1_most_frequent,182,0.179623
reconstruction,1,1624,q1_most_frequent,915,0.157047
reconstruction,1,933,q1_most_frequent,574,0.168181
reconstruction,1,276,q1_most_frequent,1284,0.150138
reconstruction,1,1306,q1_most_frequent,1679,0.147616
reconstruction,1,5,q1_most_frequent,3,0.269016
reconstruction,1,6,q1_most_frequent,1,0.275761
reconstruction,1,5,q1_most_frequent,3,0.269046
reconstruction,1,2,q1_most_frequent,0,0.273868
reconstruction,1,4,q1_most_frequent,9,0.244069
reconstruction,1,36,q1_most_frequent,55,0.184577
reconstruction,1,20,q1_most_frequent,41,0.194473
reconstruction,1,292,q1_most_frequent,99,0.198388
reconstruction,1,108,q1_most_frequent,1123,0.154708
reconstruction,1,761,q1_most_frequent,2039,0.114216
reconstruction,1,262,q1_most_frequent,774,0.155124
reconstruction,1,18,q1_most_frequent,13,0.229419
reconstruction,1,1032,q1_most_frequent,1704,0.155078
reconstruction,1,9,q1_most_frequent,14,0.226239
reconstruction,1,2,q1_most_frequent,0,0.273960
reconstruction,1,435,q1_most_frequent,454,0.166833
reconstruction,1,9,q1_most_frequent,14,0.226246
reconstruction,1,19,q1_most_frequent,7,0.229073
reconstruction,1,896,q1_most_frequent,663,0.165549
reconstruction,1,255,q1_most_frequent,1106,0.153813
reconstruction,1,22,q1_most_frequent,31,0.199932
reconstruction,1,1638,q1_most_frequent,290,0.168300
reconstruction,1,3,q1_most_frequent,4,0.252576
reconstruction,1,4,q1_most_frequent,9,0.244081
reconstruction,1,1191,q1_most_frequent,1795,0.142879
reconstruction,1,3,q1_most_frequent,4,0.252586
reconstruction,1,7,q1_most_frequent,8,0.233843
reconstruction,1,878,q1_most_frequent,837,0.157457
reconstruction,1,2,q1_most_frequent,0,0.273931
reconstruction,1,975,q1_most_frequent,1991,0.135315
reconstruction,1,15,q1_most_frequent,15,0.210674
reconstruction,1,127,q1_most_frequent,1633,0.149519
reconstruction,1,50,q1_most_frequent,32,0.191610
reconstruction,1,3,q1_most_frequent,4,0.252559
reconstruction,1,7,q1_most_frequent,8,0.233813
reconstruction,1,38,q1_most_frequent,134,0.188388
reconstruction,1,3,q1_most_frequent,4,0.252567
reconstruction,1,1102,q1_most_frequent,1365,0.156163
reconstruction,1,8,q1_most_frequent,2,0.262680
reconstruction,1,1311,q1_most_frequent,1838,0.136620
reconstruction,1,36,q1_most_frequent,55,0.184562
reconstruction,1,120,q1_most_frequent,339,0.171906
reconstruction,1,669,q1_most_frequent,974,0.165282
reconstruction,1,4,q1_most_frequent,9,0.244065
reconstruction,1,20,q1_most_frequent,41,0.194432
reconstruction,1,73,q1_most_frequent,113,0.171238
reconstruction,1,218,q1_most_frequent,821,0.158846
reconstruction,1,402,q1_most_frequent,993,0.174538
reconstruction,1,15,q1_most_frequent,15,0.210708
reconstruction,1,242,q1_most_frequent,645,0.175800
reconstruction,1,40,q1_most_frequent,89,0.188248
reconstruction,1,63,q1_most_frequent,53,0.192857
reconstruction,1,851,q1_most_frequent,1360,0.151084
reconstruction,1,5,q1_most_frequent,3,0.269023
reconstruction,1,4,q1_most_frequent,9,0.244076
reconstruction,1,52,q1_most_frequent,57,0.183635
reconstruction,1,52,q1_most_frequent,57,0.183638
reconstruction,1,216,q1_most_frequent,1589,0.148678
reconstruction,1,149,q1_most_frequent,48,0.192987
reconstruction,1,47,q1_most_frequent,28,0.209772
reconstruction,1,5,q1_most_frequent,3,0.269006
reconstruction,1,288,q1_most_frequent,623,0.159146
reconstruction,1,3,q1_most_frequent,4,0.252573
reconstruction,1,573,q1_most_frequent,685,0.151007
reconstruction,1,81,q1_most_frequent,65,0.199719
reconstruction,1,538,q1_most_frequent,29,0.209105
reconstruction,1,735,q1_most_frequent,655,0.168615
reconstruction,1,278,q1_most_frequent,140,0.183160
reconstruction,1,342,q1_most_frequent,1920,0.153002
reconstruction,1,423,q1_most_frequent,103,0.180621
reconstruction,1,38,q1_most_frequent,134,0.188387
reconstruction,1,1436,q1_most_frequent,338,0.173081
reconstruction,1,3,q1_most_frequent,4,0.252573
reconstruction,1,5,q1_most_frequent,3,0.269020
reconstruction,1,6,q1_most_frequent,1,0.275783
reconstruction,1,215,q1_most_frequent,43,0.193591
reconstruction,1,719,q1_most_frequent,1668,0.156065
reconstruction,1,54,q1_most_frequent,1216,0.161498
reconstruction,1,363,q1_most_frequent,229,0.176815
reconstruction,1,6,q1_most_frequent,1,0.275784
reconstruction,1,10,q1_most_frequent,5,0.236621
reconstruction,1,6,q1_most_frequent,1,0.275763
reconstruction,1,594,q1_most_frequent,1298,0.164251
reconstruction,1,590,q1_most_frequent,587,0.167036
reconstruction,1,1509,q1_most_frequent,854,0.172612
reconstruction,1,3,q1_most_frequent,4,0.252575
reconstruction,1,6,q1_most_frequent,1,0.275773
reconstruction,1,447,q1_most_frequent,1009,0.158892
reconstruction,1,842,q1_most_frequent,887,0.152403
reconstruction,1,2,q1_most_frequent,0,0.273883
reconstruction,1,643,q1_most_frequent,1912,0.140922
reconstruction,1,29,q1_most_frequent,27,0.186998
reconstruction,1,2,q1_most_frequent,0,0.273899
reconstruction,1,2,q1_most_frequent,0,0.273947
reconstruction,1,125,q1_most_frequent,156,0.188568
reconstruction,1,3,q1_most_frequent,4,0.252558
reconstruction,1,17,q1_most_frequent,11,0.223744
reconstruction,1,629,q1_most_frequent,1490,0.140106
reconstruction,1,161,q1_most_frequent,204,0.164638
reconstruction,1,8,q1_most_frequent,2,0.262726
reconstruction,1,1477,q1_most_frequent,272,0.170748
reconstruction,1,6,q1_most_frequent,1,0.275789
reconstruction,1,229,q1_most_frequent,460,0.170300
reconstruction,1,268,q1_most_frequent,118,0.173681
reconstruction,1,9,q1_most_frequent,14,0.226236
reconstruction,1,148,q1_most_frequent,1033,0.153912
reconstruction,1,567,q1_most_frequent,515,0.156205
reconstruction,1,940,q1_most_frequent,1542,0.161488
reconstruction,1,16,q1_most_frequent,12,0.220903
reconstruction,1,2,q1_most_frequent,0,0.273911
reconstruction,1,439,q1_most_frequent,285,0.163010
reconstruction,1,1843,q1_most_frequent,1640,0.144725
reconstruction,1,1936,q1_most_frequent,1533,0.157107
reconstruction,1,1003,q1_most_frequent,718,0.168702
reconstruction,1,62,q1_most_frequent,197,0.178140
reconstruction,1,12,q1_most_frequent,21,0.212861
reconstruction,1,7,q1_most_frequent,8,0.233834
reconstruction,1,2,q1_most_frequent,0,0.273930
reconstruction,1,40,q1_most_frequent,89,0.188119
reconstruction,1,188,q1_most_frequent,421,0.168103
reconstruction,1,22,q1_most_frequent,31,0.199984
reconstruction,1,1001,q1_most_frequent,1712,0.142212
reconstruction,1,205,q1_most_frequent,859,0.163248
reconstruction,1,7,q1_most_frequent,8,0.233834
reconstruction,1,2,q1_most_frequent,0,0.273922
reconstruction,1,606,q1_most_frequent,520,0.164686
reconstruction,1,637,q1_most_frequent,120,0.175646
reconstruction,1,13,q1_most_frequent,6,0.240861
reconstruction,1,607,q1_most_frequent,1944,0.125293
reconstruction,1,1914,q1_most_frequent,921,0.157490
reconstruction,1,2,q1_most_frequent,0,0.273950
reconstruction,1,18,q1_most_frequent,13,0.229406
reconstruction,1,2,q1_most_frequent,0,0.273941
reconstruction,1,464,q1_most_frequent,249,0.177818
reconstruction,1,129,q1_most_frequent,971,0.148784
reconstruction,1,22,q1_most_frequent,31,0.199871
reconstruction,1,27,q1_most_frequent,146,0.177129
reconstruction,1,3,q1_most_frequent,4,0.252556
reconstruction,1,1313,q1_most_frequent,766,0.165141
reconstruction,1,2,q1_most_frequent,0,0.273899
reconstruction,1,68,q1_most_frequent,124,0.168488
reconstruction,1,568,q1_most_frequent,760,0.151839
reconstruction,1,559,q1_most_frequent,949,0.165432
reconstruction,1,22,q1_most_frequent,31,0.199838
reconstruction,1,37,q1_most_frequent,36,0.193591
reconstruction,1,6,q1_most_frequent,1,0.275708
reconstruction,1,2049,q1_most_frequent,826,0.153393
reconstruction,1,233,q1_most_frequent,1570,0.152844
reconstruction,1,2,q1_most_frequent,0,0.273934
reconstruction,1,463,q1_most_frequent,90,0.182393
reconstruction,1,145,q1_most_frequent,834,0.170183
reconstruction,1,4,q1_most_frequent,9,0.244061
reconstruction,1,35,q1_most_frequent,318,0.180881
reconstruction,1,2,q1_most_frequent,0,0.273941
reconstruction,1,44,q1_most_frequent,333,0.169130
reconstruction,1,325,q1_most_frequent,1013,0.171958
reconstruction,1,4,q1_most_frequent,9,0.244073
reconstruction,1,590,q1_most_frequent,587,0.167030
reconstruction,1,2,q1_most_frequent,0,0.273920
reconstruction,1,65,q1_most_frequent,95,0.183657
reconstruction,1,545,q1_most_frequent,1291,0.152652
reconstruction,1,40,q1_most_frequent,89,0.188161
reconstruction,1,486,q1_most_frequent,943,0.165166
reconstruction,1,1046,q1_most_frequent,504,0.159562
reconstruction,1,132,q1_most_frequent,42,0.195881
reconstruction,1,6,q1_most_frequent,1,0.275743
reconstruction,1,572,q1_most_frequent,1559,0.150947
reconstruction,1,905,q1_most_frequent,848,0.162206
reconstruction,1,111,q1_most_frequent,83,0.185081
reconstruction,1,333,q1_most_frequent,354,0.177657
reconstruction,1,545,q1_most_frequent,1292,0.152728
reconstruction,1,106,q1_most_frequent,196,0.164272
reconstruction,1,20,q1_most_frequent,41,0.194534
reconstruction,1,5,q1_most_frequent,3,0.269019
reconstruction,1,389,q1_most_frequent,1149,0.159032
reconstruction,1,33,q1_most_frequent,24,0.213847
reconstruction,1,1606,q1_most_frequent,1474,0.158973
reconstruction,1,39,q1_most_frequent,20,0.213201
reconstruction,1,18,q1_most_frequent,13,0.229455
reconstruction,1,4,q1_most_frequent,9,0.244078
reconstruction,1,11,q1_most_frequent,10,0.236692
reconstruction,1,65,q1_most_frequent,95,0.183621
reconstruction,1,524,q1_most_frequent,1352,0.157008
reconstruction,1,11,q1_most_frequent,10,0.236670
reconstruction,1,742,q1_most_frequent,1897,0.143634
reconstruction,1,3,q1_most_frequent,4,0.252576
reconstruction,1,78,q1_most_frequent,105,0.188148
reconstruction,1,219,q1_most_frequent,1029,0.167548
reconstruction,1,54,q1_most_frequent,1216,0.161555
reconstruction,1,260,q1_most_frequent,627,0.167091
reconstruction,1,56,q1_most_frequent,63,0.185589
reconstruction,1,22,q1_most_frequent,31,0.199910
reconstruction,1,1435,q1_most_frequent,617,0.173403
reconstruction,1,143,q1_most_frequent,697,0.167993
reconstruction,1,19,q1_most_frequent,7,0.229092
reconstruction,1,2,q1_most_frequent,0,0.273933
reconstruction,1,2,q1_most_frequent,0,0.273960
reconstruction,1,8,q1_most_frequent,2,0.262728
reconstruction,1,2034,q1_most_frequent,1560,0.147457
reconstruction,1,757,q1_most_frequent,1425,0.143445
reconstruction,1,856,q1_most_frequent,1650,0.155288
reconstruction,1,8,q1_most_frequent,2,0.262723
reconstruction,1,30,q1_most_frequent,22,0.205356
reconstruction,1,525,q1_most_frequent,827,0.167277
reconstruction,1,3,q1_most_frequent,4,0.252567
reconstruction,1,4,q1_most_frequent,9,0.244063
reconstruction,1,5,q1_most_frequent,3,0.269024
reconstruction,1,5,q1_most_frequent,3,0.269023
reconstruction,1,188,q1_most_frequent,422,0.168135
reconstruction,1,7,q1_most_frequent,8,0.233824
reconstruction,1,25,q1_most_frequent,30,0.202144
reconstruction,1,351,q1_most_frequent,68,0.190624
reconstruction,1,71,q1_most_frequent,88,0.182402
reconstruction,1,389,q1_most_frequent,1150,0.159011
reconstruction,1,2,q1_most_frequent,0,0.273941
reconstruction,1,459,q1_most_frequent,747,0.161531
reconstruction,1,3,q1_most_frequent,4,0.252574
reconstruction,1,1283,q1_most_frequent,1053,0.138875
reconstruction,1,1168,q1_most_frequent,1413,0.145881
reconstruction,1,992,q1_most_frequent,1829,0.139663
reconstruction,1,7,q1_most_frequent,8,0.233859
reconstruction,1,2,q1_most_frequent,0,0.273923
reconstruction,1,1028,q1_most_frequent,1259,0.162862
reconstruction,1,442,q1_most_frequent,1487,0.160567
reconstruction,1,1621,q1_most_frequent,1432,0.164852
reconstruction,1,80,q1_most_frequent,611,0.177892
reconstruction,1,369,q1_most_frequent,222,0.166428
reconstruction,1,2,q1_most_frequent,0,0.273898
reconstruction,1,4,q1_most_frequent,9,0.244052
reconstruction,1,1389,q1_most_frequent,936,0.161779
reconstruction,1,2,q1_most_frequent,0,0.273965
reconstruction,1,4,q1_most_frequent,9,0.244060
reconstruction,1,940,q1_most_frequent,1541,0.161397
reconstruction,1,127,q1_most_frequent,1633,0.149494
reconstruction,1,850,q1_most_frequent,1722,0.144495
reconstruction,1,93,q1_most_frequent,175,0.168554
reconstruction,1,7,q1_most_frequent,8,0.233825
reconstruction,1,7,q1_most_frequent,8,0.233787
reconstruction,1,21,q1_most_frequent,16,0.220108
reconstruction,1,7,q1_most_frequent,8,0.233856
reconstruction,1,33,q1_most_frequent,24,0.213838
reconstruction,1,1023,q1_most_frequent,581,0.174083
reconstruction,1,49,q1_most_frequent,25,0.216674
reconstruction,1,1053,q1_most_frequent,557,0.173453
reconstruction,1,251,q1_most_frequent,402,0.178405
reconstruction,1,1939,q1_most_frequent,1488,0.150418
reconstruction,1,483,q1_most_frequent,1251,0.163796
reconstruction,1,96,q1_most_frequent,228,0.167675
reconstruction,1,1428,q1_most_frequent,1464,0.151583
reconstruction,1,168,q1_most_frequent,811,0.162780
reconstruction,1,1302,q1_most_frequent,1646,0.147549
reconstruction,1,27,q1_most_frequent,147,0.177057
reconstruction,1,6,q1_most_frequent,1,0.275777
reconstruction,2,3,q1_most_frequent,2009,0.221326
reconstruction,2,21,q1_most_frequent,0,0.302519
reconstruction,2,766,q1_most_frequent,1172,0.247044
reconstruction,2,15,q1_most_frequent,279,0.273495
reconstruction,2,1023,q1_most_frequent,993,0.254122
